#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
560,603,498,248,376,326,257,280,0
559,601,496,247,376,326,257,279,0
558,602,497,247,375,325,257,279,0
561,602,499,248,375,325,256,279,0
561,604,499,248,374,325,256,279,0
561,604,499,249,375,325,256,279,0
561,603,499,248,376,326,257,280,0
560,602,498,247,375,326,257,279,0
558,601,495,248,376,326,257,280,0
558,600,495,248,376,327,257,279,0
558,601,494,248,375,326,257,280,0
558,601,496,248,376,326,257,280,0
558,601,495,247,375,325,257,278,0
559,601,496,248,376,325,257,279,0
558,602,497,247,375,325,256,279,0
558,602,497,248,375,325,256,279,0
559,602,497,248,375,326,256,279,0
559,601,497,247,375,325,256,279,0
559,602,498,248,374,326,256,280,0
560,603,498,248,375,325,256,280,0
559,602,498,248,375,326,256,280,0
559,603,498,248,375,326,257,279,0
559,603,498,248,375,325,256,280,0
560,603,499,249,375,326,257,280,0
561,604,499,249,375,326,257,280,15
561,603,500,248,376,326,257,280,15
562,604,500,249,375,326,257,280,15
561,604,501,249,375,327,258,280,15
561,605,501,248,375,326,257,281,15
562,605,500,249,375,327,257,281,15
562,605,500,250,376,328,258,282,15
561,604,500,252,378,330,261,284,15
562,605,501,256,380,332,265,289,15
566,608,505,257,380,334,266,293,15
569,610,508,260,381,333,268,296,15
572,613,510,261,380,334,270,299,15
574,616,513,262,379,334,270,300,15
575,618,516,262,378,334,270,302,15
578,620,517,263,378,334,271,303,15
578,622,518,263,378,334,270,304,15
579,623,518,263,378,334,270,304,15
580,624,520,263,377,334,269,304,15
581,624,521,262,377,333,269,303,15
581,625,521,264,376,334,268,303,15
581,625,522,262,377,333,268,302,15
581,625,521,261,376,333,268,302,15
581,626,521,262,375,333,267,302,15
580,624,520,261,376,333,267,302,15
580,625,520,262,375,333,267,301,15
580,624,520,261,375,333,267,300,15
579,624,520,261,375,332,266,300,15
579,623,520,260,375,332,266,300,15
579,623,520,259,375,332,265,300,15
578,623,519,260,375,332,266,299,15
576,621,516,258,376,333,266,298,15
573,617,513,259,377,332,268,298,15
572,616,512,258,377,333,267,298,15
572,617,512,257,377,333,267,298,15
572,617,512,257,377,333,267,297,15
572,616,512,258,376,331,266,297,15
572,618,512,256,376,331,265,297,15
572,617,513,257,375,331,265,296,15
573,615,513,256,375,331,265,296,15
572,617,512,256,376,330,265,295,15
572,616,512,256,375,331,265,295,15
572,616,512,256,375,331,264,295,15
572,617,512,256,375,330,264,295,15
572,617,513,256,375,330,263,295,15
572,617,513,256,375,330,263,294,15
572,617,512,256,375,329,262,294,15
572,617,512,256,375,330,261,293,15
573,617,513,256,375,329,262,293,15
571,617,513,256,375,330,262,293,15
571,616,512,254,374,329,262,293,15
571,616,512,254,375,329,262,291,15
571,615,512,254,374,328,263,292,15
571,615,512,254,374,328,261,291,15
570,616,511,254,374,329,262,291,15
569,614,510,254,376,329,263,292,15
567,611,507,254,376,331,264,292,15
566,610,504,253,376,331,264,292,15
565,610,505,254,376,330,264,292,15
566,611,506,254,376,330,263,292,15
566,610,505,253,375,330,263,290,15
566,612,506,254,376,329,263,290,15
567,611,506,253,374,330,263,291,15
567,611,506,253,375,330,263,290,15
566,611,506,252,375,329,262,291,15
568,611,507,253,375,329,263,290,15
567,611,507,254,375,328,262,290,15
567,611,508,252,374,329,262,290,15
567,611,508,251,374,329,262,290,15
567,610,507,252,375,329,262,290,15
568,612,507,252,374,328,261,290,15
567,611,508,252,374,329,261,290,15
567,611,508,252,374,328,261,290,15
568,612,508,254,375,329,261,291,15
568,613,508,253,374,329,261,290,15
568,613,508,253,374,329,261,291,15
568,613,509,253,375,329,261,291,15
569,612,509,253,375,328,261,291,15
569,613,509,253,375,328,261,290,15
569,613,510,253,375,329,261,290,15
568,611,507,252,375,328,262,290,15
566,609,505,252,375,329,262,290,15
564,608,503,251,376,329,263,289,15
564,607,503,252,375,329,262,289,15
564,608,503,251,375,329,261,289,15
564,607,503,251,375,328,262,289,15
564,609,505,251,374,328,261,289,15
565,608,505,250,375,328,261,289,15
565,608,504,251,375,328,260,288,15
565,608,505,251,374,328,261,288,15
565,609,505,251,374,329,261,288,15
565,608,505,252,374,328,260,288,15
566,609,506,252,374,328,261,289,15
565,609,505,251,374,328,261,289,15
565,609,506,251,374,328,260,289,15
566,610,506,252,374,328,261,289,15
566,611,506,252,375,328,261,288,15
567,610,507,252,374,328,260,289,15
567,610,506,252,375,328,260,289,15
568,611,507,252,374,328,260,289,15
567,611,507,252,374,328,260,288,15
567,610,508,251,374,328,260,289,15
566,611,507,251,373,327,261,289,15
566,611,507,251,374,328,260,288,15
567,610,507,251,374,328,260,289,15
567,610,507,252,374,328,261,289,15
568,609,506,252,375,329,262,288,15
565,609,504,252,376,329,262,289,15
564,606,502,252,376,329,263,289,15
565,606,503,252,377,329,263,289,15
565,607,503,252,375,330,263,290,15
566,607,504,252,375,329,262,290,15
565,607,504,253,376,329,262,290,15
566,609,505,252,375,329,262,290,15
566,609,505,252,376,329,262,290,15
566,609,505,252,376,330,262,290,15
566,608,505,252,376,329,262,290,15
566,609,506,252,375,329,261,289,15
566,609,506,252,375,329,261,289,15
566,609,506,252,375,329,261,289,15
567,609,507,251,375,329,262,289,15
566,609,507,252,376,328,260,289,15
567,608,506,252,375,330,261,290,15
566,609,506,252,375,328,262,289,15
567,609,507,252,375,329,261,289,15
567,610,507,252,375,328,260,289,15
568,610,507,252,374,329,260,289,15
567,610,507,251,375,328,260,289,0
567,609,507,252,374,327,260,290,0
569,609,507,251,374,327,259,290,0
569,611,508,251,374,326,260,289,0
570,611,507,250,373,326,259,290,0
568,609,506,251,375,328,260,290,0
567,607,504,250,375,327,259,290,0
567,608,504,250,373,326,258,289,0
566,609,503,250,371,326,257,289,0
567,609,505,250,370,325,258,289,0
570,612,506,251,371,325,257,290,0
571,612,507,251,371,326,258,290,0
571,613,508,251,372,327,258,290,0
571,612,508,252,373,327,259,291,0
571,613,509,253,373,328,259,292,0
572,613,509,254,374,328,259,291,0
573,614,510,256,373,327,259,292,0
573,614,511,256,375,326,258,292,0
573,615,511,256,374,327,258,292,0
573,615,512,256,375,326,258,291,0
573,615,511,254,375,327,258,291,0
573,616,512,256,374,326,257,292,0
573,615,512,255,374,327,257,292,0
573,616,512,256,373,326,258,291,0
573,615,512,254,374,326,257,291,0
573,615,511,254,373,325,257,290,0
573,614,510,254,374,326,257,291,0
572,614,510,253,374,325,257,290,0
571,613,510,254,374,325,257,290,0
571,613,510,254,374,325,257,290,0
571,613,510,253,374,325,257,290,0
570,612,507,252,374,325,258,289,0
569,609,505,251,374,326,258,289,0
567,608,504,250,374,325,257,288,0
566,607,503,250,374,325,257,287,0
566,607,502,250,373,325,257,287,0
565,607,503,250,374,325,256,287,0
566,608,503,250,373,324,256,287,0
565,607,503,250,373,324,256,286,0
566,608,503,250,373,324,255,286,0
566,608,504,249,372,324,256,286,0
567,609,504,249,372,323,256,287,0
568,611,506,250,371,324,256,287,0
568,611,507,250,372,323,254,285,0
568,612,506,249,371,323,254,286,0
568,612,507,248,371,322,254,286,0
568,612,507,249,371,322,254,285,0
568,611,506,248,372,322,254,285,0
567,610,505,248,371,323,254,285,0
566,609,505,248,370,322,254,284,0
568,611,506,248,370,322,254,285,0
567,611,507,248,370,323,254,284,0
568,612,506,249,369,322,254,284,0
568,612,506,249,370,322,254,284,0
567,610,506,248,370,322,253,284,0
567,610,506,248,370,322,254,283,0
568,612,506,248,371,323,254,285,0
568,612,506,247,370,323,256,284,0
566,611,505,247,371,323,255,284,0
565,610,502,247,371,323,254,284,0
565,609,502,247,371,322,255,283,0
564,608,501,246,372,323,256,283,0
564,608,501,246,370,323,255,283,0
565,609,503,246,370,322,256,282,0
566,611,505,246,369,323,254,283,0
567,612,505,247,369,322,253,283,0
565,610,504,246,370,322,254,283,0
565,608,503,246,369,322,254,282,0
565,608,502,246,369,322,253,282,0
565,610,503,246,369,322,253,281,0
566,612,505,246,368,322,254,282,0
566,612,506,245,368,322,253,282,0
566,613,506,246,368,322,252,281,0
565,612,504,246,368,321,252,281,0
564,611,505,246,369,321,252,280,0
565,610,503,246,369,322,253,279,0
565,611,504,246,368,321,252,279,0
565,611,505,246,368,320,251,281,0
565,612,506,245,368,320,250,280,0
565,612,505,246,367,321,251,280,0
565,610,505,246,368,320,251,280,0
564,610,502,245,369,321,252,280,0
562,608,501,245,369,321,252,280,0
562,607,500,245,369,320,252,279,0
562,607,500,244,369,321,251,280,0
562,607,500,244,369,320,252,280,0
562,606,501,245,368,320,251,280,0
563,607,501,245,368,320,251,280,0
562,608,502,245,368,320,251,279,0
562,608,502,245,368,320,251,279,0
562,607,501,244,368,320,251,280,0
562,607,501,244,368,319,250,278,0
562,605,501,244,368,320,250,280,0
562,607,502,244,367,320,250,280,0
562,607,503,245,368,320,251,279,0
563,606,503,246,368,319,250,279,0
563,606,502,245,368,319,250,278,0
562,605,501,245,368,319,250,279,0
562,605,501,245,368,320,250,279,0
563,605,502,244,368,319,250,279,0
563,606,503,245,368,319,250,278,0
563,607,503,245,368,319,250,278,0
563,607,502,245,367,319,250,278,0
562,606,501,244,368,320,250,279,0
561,603,499,244,368,320,251,278,0
559,603,499,243,368,319,252,278,0
560,604,499,243,368,319,250,277,0
561,604,499,243,368,319,250,277,0
560,605,500,243,367,319,249,278,0
561,605,500,244,367,319,250,277,0
560,606,501,243,367,318,250,277,0
561,605,501,243,367,319,250,277,0
562,606,501,243,367,319,250,278,0
561,605,501,243,367,319,250,278,0
562,606,502,244,367,319,250,277,0
563,606,501,244,367,319,250,278,0
563,606,502,244,367,319,250,277,0
563,606,503,244,367,319,250,277,0
563,606,503,244,367,319,251,278,0
563,607,504,245,367,320,251,278,0
563,608,505,244,367,318,250,278,0
563,608,505,244,367,320,251,279,0
564,609,504,245,367,321,251,279,0
563,607,503,245,368,321,252,279,0
561,606,501,244,369,321,252,279,0
560,605,500,244,369,321,253,279,0
560,605,500,244,369,321,253,279,0
561,605,500,245,369,321,253,279,0
561,606,501,244,369,321,253,280,0
563,607,502,245,369,322,254,280,15
563,608,503,246,369,322,253,280,15
563,608,503,245,370,322,254,280,15
563,608,504,247,370,322,254,280,15
564,610,504,247,370,323,255,281,15
565,610,505,246,370,322,254,282,15
565,612,506,249,371,325,256,284,15
567,613,509,252,374,327,259,287,15
571,615,512,256,375,328,262,290,15
572,617,514,257,377,329,263,292,15
574,618,514,258,378,329,263,291,15
574,618,514,258,378,330,264,293,15
575,618,514,258,380,330,264,293,15
574,617,514,258,380,331,265,294,15
572,615,511,257,381,330,266,294,15
571,613,509,257,381,331,266,294,15
569,612,508,256,379,330,266,294,15
569,612,508,256,379,330,265,292,15
569,611,507,256,378,329,264,292,15
568,611,506,254,379,329,265,291,15
568,611,507,254,379,329,265,291,15
569,611,506,254,378,328,264,290,15
567,611,506,253,377,329,264,290,15
567,610,505,252,377,328,264,290,15
567,609,504,253,378,329,264,291,15
567,610,505,253,377,328,264,290,15
566,611,505,252,377,328,264,289,15
567,610,506,251,376,328,263,290,15
567,611,505,251,375,327,261,290,15
567,611,506,252,375,328,263,288,15
566,610,505,251,376,328,264,288,15
566,610,505,250,376,327,263,288,15
566,611,505,251,376,327,262,289,15
566,609,504,251,375,326,262,288,15
566,609,503,250,376,328,263,288,15
563,605,499,250,377,327,263,288,15
561,604,499,249,377,328,264,286,15
560,604,497,249,376,327,264,287,15
560,603,496,248,376,327,263,286,15
559,602,497,247,376,326,262,286,15
560,603,497,248,375,326,262,285,15
561,604,499,248,375,325,261,285,15
560,604,499,247,375,326,261,285,15
559,602,497,246,374,325,261,285,15
559,603,498,247,374,325,261,285,15
559,603,497,246,373,324,260,284,15
560,602,497,245,374,323,259,283,15
559,602,497,245,373,323,259,284,15
559,601,498,245,373,323,259,283,15
560,602,498,245,372,322,258,284,15
560,603,499,245,372,322,257,283,15
561,604,500,245,372,322,256,283,15
561,602,500,244,371,321,256,281,15
561,603,498,245,372,322,256,281,15
561,602,499,245,372,322,256,281,15
559,602,500,245,372,322,257,282,15
561,602,499,246,372,322,257,281,15
561,603,499,247,374,323,258,283,15
561,602,498,246,374,324,259,285,15
560,601,497,248,374,324,259,285,15
560,600,497,247,374,323,259,284,15
560,600,497,245,374,323,258,284,15
560,601,498,246,374,322,259,283,15
561,602,499,245,372,321,257,285,15
561,602,499,246,373,322,258,283,15
561,602,499,245,373,322,258,283,15
560,603,498,246,372,323,257,283,15
560,602,499,245,373,323,259,283,15
562,603,498,246,373,323,258,283,15
562,603,499,246,372,323,259,283,15
562,604,499,246,372,322,258,284,15
562,604,500,246,372,323,259,284,15
563,603,501,245,372,323,258,283,15
562,604,500,245,372,322,257,282,15
562,603,500,245,371,322,257,283,15
563,603,500,245,371,321,256,283,15
564,604,500,246,371,321,257,283,15
564,604,501,246,372,322,257,284,15
566,604,501,246,372,322,257,284,15
566,604,502,246,371,321,257,283,15
565,603,500,245,371,322,257,283,15
565,603,499,246,372,321,258,283,15
564,601,498,245,372,322,258,283,15
562,600,496,244,372,322,257,282,15
562,601,496,243,370,321,256,281,15
561,600,496,243,371,319,256,280,15
561,600,495,243,370,320,255,279,15
562,600,496,243,370,319,256,279,15
562,601,498,243,369,320,256,280,15
562,601,497,242,370,320,256,280,15
561,601,495,241,369,320,255,279,15
560,600,496,242,369,319,255,278,15
561,600,496,240,369,319,254,278,15
561,600,496,242,369,319,254,277,15
562,600,496,242,369,319,256,278,15
561,601,497,242,369,320,255,278,15
561,600,496,242,369,319,254,278,15
560,600,496,241,369,319,254,277,15
561,600,497,242,370,320,254,279,15
562,601,497,242,370,320,255,279,15
562,602,498,244,370,320,256,280,15
561,600,497,243,370,320,256,279,15
561,598,495,241,370,320,256,279,15
559,596,493,242,371,320,257,280,15
557,596,493,241,371,320,256,279,15
557,595,493,241,370,320,256,279,15
557,596,492,240,368,319,256,278,15
558,597,493,240,368,319,255,278,15
558,599,494,241,369,321,256,280,15
559,599,495,242,370,320,256,280,15
560,599,496,242,370,321,256,280,15
560,600,496,242,370,320,256,280,15
560,600,496,242,370,320,256,281,15
561,600,497,243,370,321,255,280,15
561,600,497,243,370,321,255,281,15
561,600,497,243,369,320,256,280,15
560,599,497,242,369,319,256,280,15
561,600,497,242,369,320,255,280,15
561,600,497,242,369,320,255,280,15
561,601,497,242,369,319,255,280,15
561,601,497,242,369,320,254,281,15
561,600,499,242,368,319,255,280,15
562,601,498,242,369,320,255,280,15
562,601,498,242,369,320,256,281,15
561,600,496,242,370,321,256,281,15
561,598,495,242,370,322,258,282,15
560,597,493,242,370,322,257,283,0
561,597,494,244,371,321,258,283,0
561,598,494,243,371,321,258,281,0
560,598,493,243,371,321,257,280,0
560,597,494,242,371,320,257,279,0
561,597,494,241,370,320,256,277,0
560,597,494,241,370,320,256,278,0
559,597,494,241,371,320,254,278,0
559,598,494,241,370,320,253,278,0
560,600,495,240,370,320,254,279,0
562,601,497,242,368,319,252,278,0
562,601,498,243,367,318,252,279,0
564,604,500,242,367,318,251,280,0
567,604,501,244,367,319,252,281,0
567,606,503,245,368,320,253,282,0
569,608,505,246,368,320,254,284,0
571,609,507,249,371,320,256,287,0
572,610,508,249,370,321,255,287,0
571,609,507,249,370,320,254,285,0
571,609,506,247,369,320,253,285,0
571,608,506,247,368,318,253,283,0
571,608,506,246,369,318,252,282,0
569,607,505,245,368,318,252,282,0
568,606,502,245,368,318,252,282,0
567,604,500,244,367,317,252,282,0
566,604,499,244,367,318,252,281,0
565,603,499,243,368,318,252,281,0
565,603,499,243,368,317,251,281,0
565,603,499,243,367,317,252,281,0
566,604,500,243,367,317,251,280,0
566,604,500,243,366,317,251,281,0
566,605,501,243,366,317,251,280,0
566,605,501,242,366,317,250,280,0
566,604,500,243,366,316,250,279,0
566,604,500,243,366,316,250,279,0
566,604,501,242,366,316,250,279,0
566,605,501,243,366,316,249,278,0
566,605,501,242,365,316,249,278,0
565,604,501,242,365,316,249,279,0
566,606,501,243,366,316,249,279,0
566,605,501,242,366,316,249,279,0
566,604,501,242,365,316,249,278,0
566,605,502,242,365,317,249,278,0
565,604,502,242,366,316,249,278,0
565,604,502,242,365,317,249,278,0
565,605,501,241,365,316,249,278,0
564,604,501,242,366,316,248,277,0
564,604,501,242,366,317,249,277,0
564,604,501,241,366,317,249,277,0
563,602,499,240,367,317,250,278,0
562,600,496,240,366,318,250,277,0
560,600,495,240,366,318,249,276,0
560,600,496,239,366,317,250,276,0
560,599,495,240,366,317,250,277,0
560,600,496,239,367,317,250,276,0
561,600,496,240,366,317,249,276,0
561,600,497,240,366,317,249,276,0
562,601,497,240,366,317,249,276,0
561,601,497,238,366,317,249,276,0
561,601,497,239,366,317,249,276,0
561,601,498,240,365,316,249,276,0
562,602,498,239,366,317,249,277,0
561,601,498,239,365,316,248,277,0
562,601,498,239,365,317,248,275,0
562,602,498,238,365,316,248,275,0
562,602,498,237,365,316,248,276,0
562,602,499,239,365,317,248,275,0
562,602,499,238,365,316,248,276,0
562,602,499,239,365,317,248,275,0
563,602,499,239,365,316,248,275,0
563,602,499,240,366,316,248,275,0
562,602,499,239,365,316,247,275,0
563,602,500,239,365,316,247,275,0
563,602,499,239,365,316,248,275,0
562,601,497,238,365,316,249,275,0
560,599,495,238,366,317,249,275,0
560,598,494,238,366,316,249,274,0
559,598,495,238,366,316,249,275,0
559,599,495,238,366,317,249,275,0
559,599,496,238,365,316,248,274,0
560,599,495,238,365,316,247,274,0
560,600,495,238,364,316,247,274,0
560,600,495,238,365,316,247,274,0
560,599,497,238,366,316,248,274,0
560,600,496,237,364,315,248,274,0
560,600,496,238,365,316,248,274,0
560,599,496,238,365,316,247,274,0
561,600,496,238,365,315,248,274,0
561,600,497,238,365,316,247,274,0
560,601,497,238,364,316,247,274,0
560,600,497,238,364,315,247,274,0
560,600,497,238,364,315,247,273,0
561,601,497,238,364,316,247,273,0
560,600,498,238,364,315,247,274,0
560,600,497,238,365,315,247,273,0
560,600,498,238,364,316,246,273,0
562,600,498,239,364,316,247,274,0
561,600,496,238,365,316,248,274,0
559,597,494,238,366,316,249,274,0
558,597,493,238,366,316,249,273,0
557,597,493,236,365,316,248,274,0
558,598,493,237,365,315,248,273,0
558,596,494,238,366,316,248,273,0
558,599,494,238,365,316,248,274,0
558,599,494,238,365,316,247,274,0
559,597,494,237,364,316,248,274,0
558,597,494,237,364,315,247,273,0
558,597,495,238,365,315,247,273,0
558,598,494,238,365,316,247,274,0
559,597,495,237,365,316,248,273,0
560,598,496,238,365,316,247,274,0
559,597,496,238,365,315,248,274,0
559,598,496,238,365,316,247,274,0
559,598,495,239,365,316,247,274,0
560,599,496,237,365,316,247,274,0
560,599,495,238,365,316,248,273,0
559,598,495,238,366,316,247,274,0
559,598,496,238,366,316,248,273,0
559,598,496,238,365,317,248,275,0
560,600,496,239,365,317,248,274,0
560,600,496,239,366,317,249,275,0
559,598,494,239,367,317,250,275,0
558,597,493,239,368,318,250,275,0
558,596,492,238,368,317,250,276,0
558,596,493,239,367,318,250,274,0
558,597,493,240,368,318,250,275,0
559,596,493,239,368,318,250,274,0
559,597,494,240,367,317,250,276,0
559,597,494,239,367,317,250,275,0
560,598,495,240,367,318,251,275,15
560,598,495,240,367,318,250,275,15
560,598,496,240,368,318,250,275,15
561,599,496,240,368,318,250,276,15
561,599,496,240,368,317,250,276,15
561,600,497,240,368,318,250,276,15
563,601,498,243,369,321,253,279,15
566,604,503,248,373,324,256,284,15
569,607,505,250,374,325,258,287,15
570,607,506,252,375,326,260,288,15
571,608,507,252,376,327,260,289,15
572,608,508,254,377,327,261,289,15
573,610,509,254,377,327,261,290,15
573,611,510,254,376,328,261,291,15
574,611,510,254,377,328,261,290,15
574,612,510,254,376,327,261,291,15
573,610,508,254,377,328,262,290,15
572,609,506,253,377,328,263,289,15
571,607,504,253,378,328,263,289,15
569,605,504,251,378,328,262,289,15
569,606,503,250,377,327,262,289,15
568,606,503,250,377,327,262,288,15
568,607,503,250,377,328,262,288,15
569,606,503,251,376,327,261,288,15
569,605,504,250,375,327,261,288,15
569,606,504,250,375,326,261,288,15
569,605,503,250,376,327,261,288,15
568,606,504,249,376,327,261,287,15
569,605,504,249,375,328,260,287,15
568,606,503,249,374,326,260,287,15
569,605,504,249,375,325,260,286,15
568,607,504,248,375,325,260,286,15
568,607,504,249,375,326,260,286,15
568,606,504,248,375,325,260,287,15
568,606,504,248,374,325,259,286,15
568,606,504,249,374,326,260,286,15
568,607,504,248,374,324,260,286,15
568,606,505,249,374,325,259,286,15
568,607,505,248,374,325,258,286,15
569,606,505,248,374,325,260,286,15
569,608,505,248,374,326,260,286,15
567,605,503,247,375,326,260,286,15
567,604,501,248,375,326,260,287,15
566,604,501,247,375,326,261,286,15
567,603,500,247,375,326,261,286,15
567,603,501,247,375,327,260,286,15
567,603,501,247,375,326,260,286,15
567,603,502,246,375,325,259,286,15
567,604,502,246,374,325,260,286,15
568,605,502,246,374,325,258,285,15
568,604,502,246,374,325,259,285,15
568,605,502,246,374,325,258,285,15
567,604,502,246,373,325,259,285,15
567,604,502,246,373,324,259,284,15
568,605,502,246,373,325,258,284,15
568,605,503,246,373,324,258,284,15
567,604,503,245,373,324,258,284,15
568,606,502,246,373,324,257,284,15
568,606,503,245,373,324,258,283,15
569,605,502,245,373,324,257,283,15
567,604,503,245,372,323,257,283,15
568,605,503,245,372,324,258,283,15
568,605,503,245,372,323,256,282,15
567,605,503,245,372,324,257,283,15
568,606,503,245,373,324,258,283,15
568,605,503,245,373,324,257,283,15
567,603,500,246,373,324,258,283,15
566,603,499,244,374,323,259,284,15
566,602,499,244,374,323,258,283,15
565,603,499,244,373,323,257,284,15
565,602,499,244,372,323,257,283,15
565,603,500,244,372,322,257,284,15
566,604,501,244,373,323,257,284,15
567,604,502,244,372,323,257,283,15
567,604,501,244,373,322,257,283,15
567,603,501,245,373,322,257,283,15
567,603,503,244,372,322,256,283,15
567,605,502,244,373,322,257,284,15
567,605,502,244,372,323,257,283,15
566,605,502,245,372,322,256,283,15
567,605,502,244,372,322,257,285,15
568,605,502,245,373,323,257,283,15
568,606,503,245,372,323,257,284,15
568,606,503,244,373,323,257,283,15
568,606,503,245,373,322,256,282,15
568,606,503,245,373,323,257,284,15
567,605,502,245,372,323,257,283,15
567,605,503,245,372,323,257,283,15
567,604,503,244,372,322,256,282,15
567,604,502,244,372,322,256,283,15
566,604,500,244,373,322,257,282,15
565,601,499,243,373,323,257,282,15
564,601,497,243,373,324,258,282,15
564,601,497,243,373,323,257,283,15
563,600,498,243,373,322,257,283,15
564,601,497,243,373,323,257,282,15
565,602,497,243,371,322,257,282,15
565,602,498,243,372,323,256,282,15
565,603,498,242,372,323,256,282,15
564,603,498,242,372,322,256,282,15
564,602,499,242,372,321,256,281,15
564,603,499,242,372,322,256,282,15
564,602,498,242,372,321,256,281,15
565,603,499,243,372,322,256,281,15
565,602,500,243,371,322,256,282,15
565,603,499,242,372,322,256,282,15
566,603,500,242,371,322,256,281,15
565,603,500,243,370,321,256,282,15
564,603,500,242,370,321,255,281,15
565,603,500,242,371,322,255,282,15
565,603,500,242,371,322,256,281,15
565,603,500,242,370,321,256,281,15
565,603,500,242,370,322,255,281,15
566,604,501,242,369,321,256,281,15
565,603,501,242,370,322,256,282,15
566,604,501,242,369,322,256,281,15
565,602,499,242,370,322,255,282,15
564,601,497,241,370,322,257,281,15
562,601,496,242,370,322,257,282,15
562,600,496,242,370,322,256,281,15
563,600,497,242,370,322,256,282,15
563,599,497,241,370,322,256,281,15
562,601,497,241,369,321,256,281,15
564,602,498,242,370,321,256,281,15
564,602,498,242,369,322,256,281,15
563,601,498,242,369,321,256,282,15
564,601,497,241,368,322,255,281,0
563,601,499,242,369,321,256,282,0
564,602,499,241,369,321,255,281,0
563,602,499,241,368,321,255,282,0
564,602,498,242,369,321,255,281,0
564,602,498,242,368,322,256,282,0
564,603,498,241,367,321,255,281,0
564,603,499,242,368,321,254,281,0
564,603,500,241,369,321,253,281,0
565,604,500,242,368,322,253,280,0
566,605,501,242,367,320,251,280,0
567,606,502,241,366,318,250,280,0
569,607,503,242,366,318,250,280,0
570,608,504,242,365,317,249,280,0
570,609,504,242,365,319,250,280,0
570,610,505,244,366,320,252,281,0
571,610,506,245,368,321,253,284,0
571,610,506,246,369,322,254,285,0
572,610,506,248,370,323,256,286,0
571,609,504,247,369,322,256,287,0
571,609,506,247,370,322,254,286,0
571,610,505,246,369,321,254,287,0
571,610,506,247,369,322,254,286,0
571,610,506,247,369,321,253,286,0
570,612,506,247,368,321,252,284,0
571,610,505,246,368,320,253,284,0
570,612,505,245,367,320,252,283,0
570,610,505,245,368,321,252,283,0
569,610,505,244,367,320,252,282,0
570,610,505,245,366,320,251,282,0
569,609,505,244,366,320,251,281,0
569,610,505,244,366,320,251,281,0
570,611,505,243,366,320,251,281,0
569,609,505,244,366,319,251,280,0
569,610,505,243,365,319,250,280,0
570,610,505,242,367,320,250,280,0
569,611,506,244,366,320,250,280,0
569,610,505,242,366,319,250,279,0
570,610,506,243,366,320,250,279,0
570,611,505,243,366,318,250,279,0
569,610,506,243,365,319,250,279,0
569,610,505,242,366,319,249,279,0
569,610,505,243,366,319,249,278,0
568,610,505,242,366,318,250,278,0
567,608,502,241,367,319,250,279,0
