#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
516,570,465,224,252,239,195,222,,0
516,571,466,224,251,240,196,221,,0
518,572,467,224,252,240,196,222,,0
644,659,647,511,495,518,444,360,,1
645,660,648,512,495,518,446,360,,1
645,659,649,513,496,516,444,361,,1
646,660,649,513,494,510,440,359,,1
645,659,649,507,492,504,436,357,,1
645,659,648,499,489,499,430,354,,1
643,658,645,492,486,498,429,351,,1
640,658,641,488,486,500,430,353,,1
639,657,640,488,486,501,432,354,,1
640,658,641,491,487,504,435,356,,1
639,658,641,494,489,506,437,358,,1
640,658,643,497,489,508,439,358,,1
641,658,643,500,491,509,441,360,,1
643,659,645,503,492,509,440,360,,1
643,658,645,504,492,511,443,365,,1
646,660,647,509,495,513,448,372,,1
650,661,651,513,495,514,452,377,,1
654,661,654,511,493,501,442,376,,1
655,662,655,491,484,481,421,367,,1
652,662,649,452,470,469,408,354,,1
645,658,632,419,456,462,400,347,,1
635,656,618,405,451,460,398,345,,1
634,654,615,404,452,463,401,347,,1
633,654,615,408,454,469,407,350,,1
637,654,618,418,460,477,415,356,,1
639,655,623,430,464,485,422,360,,1
642,657,630,442,470,490,429,365,,1
645,658,636,455,476,497,437,369,,1
649,658,640,467,481,505,443,375,,1
649,659,643,479,485,511,448,379,,1
652,660,646,489,489,518,452,382,,1
653,660,649,498,492,522,456,386,,1
654,661,651,505,495,524,458,388,,1
654,662,652,508,496,527,460,387,,1
654,662,652,516,501,538,466,392,,1
654,661,653,527,507,549,471,398,,1
656,662,655,538,513,557,477,407,,1
657,662,655,546,518,563,482,414,,1
658,663,657,552,520,566,483,415,,1
658,663,658,556,521,569,485,415,,1
658,663,657,559,521,569,484,414,,1
658,663,658,561,522,570,485,413,,1
658,663,657,562,522,570,485,409,,1
658,663,658,564,523,571,485,407,,1
657,663,658,566,522,571,485,408,,1
657,663,658,567,523,573,486,411,,1
658,663,658,569,525,575,488,413,,1
658,663,659,572,525,574,488,413,,1
657,663,658,573,525,574,489,413,,0
657,662,659,574,526,574,488,412,,0
657,662,658,575,526,574,487,412,,0
657,663,659,576,526,574,487,409,,0
656,663,658,575,524,569,483,401,,0
657,662,658,570,510,534,459,379,,0
652,661,654,530,474,464,383,353,,0
645,659,640,436,447,428,357,361,,0
638,658,611,365,409,398,332,340,,0
605,646,569,321,376,375,312,321,,0
581,632,544,298,359,363,302,311,,0
569,624,532,287,352,356,297,308,,0
567,624,530,284,347,352,294,309,,0
567,627,533,283,342,349,291,310,,0
570,630,534,282,339,346,288,311,,0
571,632,537,281,335,343,285,312,,0
573,634,539,282,332,341,283,311,,0
575,637,542,281,331,338,282,310,,0
576,639,543,281,329,337,279,310,,0
577,638,545,282,328,335,277,309,,0
577,639,546,282,326,334,276,309,,0
577,639,547,281,325,332,275,308,,0
577,640,547,280,324,331,273,307,,0
578,640,547,281,323,330,271,306,,0
577,641,548,280,322,329,272,305,,0
577,640,548,281,322,328,271,305,,0
577,640,548,280,321,328,270,303,,0
576,641,548,280,321,326,269,303,,0
577,640,548,280,320,326,269,302,,0
576,641,547,280,318,325,267,302,,0
575,639,547,278,319,325,267,302,,0
575,639,548,278,319,325,266,300,,0
574,639,547,279,317,324,266,300,,0
574,638,546,277,317,324,265,300,,0
570,635,540,275,317,325,266,300,,0
567,631,538,274,317,325,266,299,,0
565,631,535,272,317,324,265,299,,0
564,631,536,272,316,323,265,299,,0
563,629,535,272,316,322,265,299,,0
563,629,535,271,316,322,265,298,,0
564,631,536,272,315,321,264,297,,0
564,631,536,272,314,321,262,298,,0
564,631,537,272,315,320,262,295,,0
564,630,537,272,314,320,263,296,,0
563,628,536,271,314,319,262,295,,0
563,629,537,270,314,319,261,295,,0
564,629,536,270,313,317,261,295,,0
564,630,537,271,313,317,260,294,,0
562,629,537,270,313,317,260,294,,0
563,630,538,269,312,317,259,294,,0
563,629,537,269,312,316,260,293,,0
563,629,537,269,311,316,258,293,,0
563,629,537,270,312,315,258,292,,0
563,629,537,269,311,315,258,291,,0
562,630,537,269,310,314,257,290,,0
562,628,537,268,310,314,256,290,,0
562,628,536,267,310,313,257,290,,0
559,625,531,266,310,315,257,289,,0
555,621,526,264,310,314,257,288,,0
551,618,523,262,311,315,257,288,,0
551,618,523,263,311,314,257,286,,0
550,618,523,263,311,313,256,286,,0
551,617,523,261,310,313,256,286,,0
552,619,525,262,309,312,255,286,,0
552,619,525,263,309,312,256,286,,0
552,619,525,264,308,311,254,286,,0
552,618,525,262,309,311,254,286,,0
551,617,525,261,308,311,253,285,,0
550,618,524,262,308,310,253,284,,0
549,616,523,259,308,311,253,284,,0
550,617,524,261,308,310,252,285,,0
549,617,524,262,307,310,252,284,,0
549,616,524,262,307,310,253,285,,0
550,616,523,263,307,310,253,286,,0
550,617,525,264,307,311,254,287,,0
551,617,525,265,309,311,255,288,,0
552,618,526,266,308,310,253,288,,0
554,619,528,266,308,311,254,288,,0
553,617,526,266,309,312,256,289,,0
550,616,523,266,309,312,256,290,,0
549,613,520,266,311,314,257,291,,0
549,611,519,266,310,314,258,291,,0
549,612,518,265,310,314,258,293,,0
550,614,521,266,310,314,258,293,,0
550,615,522,268,309,313,258,295,,0
551,615,524,268,309,313,258,294,,0
552,616,525,268,308,313,257,294,,0
552,617,525,268,307,312,256,293,,0
551,615,525,268,307,312,256,292,,0
552,616,524,267,306,312,256,292,,0
550,616,524,266,306,312,255,292,,0
551,616,524,266,305,310,254,290,,0
552,616,526,267,305,309,252,289,,0
552,616,525,266,305,309,253,289,,0
551,615,524,267,304,309,253,289,,0
550,615,524,264,304,308,253,287,,0
551,614,524,264,304,307,251,287,,0
552,617,527,266,302,306,250,288,,0
552,616,526,265,303,306,250,287,,0
552,615,524,264,302,306,250,288,,0
547,610,520,262,303,306,250,286,,0
545,607,516,261,303,306,251,287,,0
545,608,517,263,303,307,251,287,,0
545,608,517,261,302,306,251,287,,0
545,607,516,260,302,306,251,287,,0
544,608,515,261,301,305,250,285,,0
545,609,518,261,300,304,249,286,,0
548,612,520,262,300,304,248,286,,0
548,612,521,263,300,303,248,285,,0
548,611,520,262,300,304,248,286,,0
548,611,520,263,299,303,248,285,,0
548,612,521,262,299,303,248,286,,0
550,613,522,262,299,303,247,285,,0
550,614,524,264,299,302,246,286,,0
551,613,524,264,298,302,246,285,,0
549,613,523,262,296,301,246,284,,0
549,612,522,260,296,302,245,284,,0
548,613,522,262,298,301,244,282,,0
549,612,522,261,296,300,244,280,,0
549,614,522,262,295,299,243,280,,0
549,612,523,260,296,298,243,280,,0
547,610,520,261,296,300,245,281,,0
544,607,516,258,297,300,245,279,,0
541,605,513,257,297,301,245,279,,0
541,606,513,257,296,300,245,279,,0
540,606,513,257,296,300,245,279,,0
542,607,515,258,297,301,245,280,,1
542,608,516,257,297,301,244,279,,1
544,609,516,258,297,300,245,280,,1
543,607,516,258,297,301,245,280,,1
544,608,516,258,296,301,245,280,,1
543,608,517,258,296,301,245,278,,1
540,604,512,256,302,304,250,275,,1
519,575,492,251,323,316,261,267,,1
513,561,488,249,329,328,270,258,,1
511,559,486,250,329,331,273,251,,1
517,558,486,253,321,324,269,252,,1
532,571,499,264,326,331,277,259,,1
539,574,503,268,332,338,284,258,,1
536,570,500,268,341,349,292,260,,1
536,572,500,270,348,360,300,263,,1
533,568,498,271,358,374,309,265,,1
534,568,499,276,367,388,320,268,,1
534,568,501,282,373,400,327,270,,1
537,572,507,292,382,411,338,275,,1
544,578,516,303,389,421,347,280,,1
548,583,522,313,397,430,355,283,,1
553,587,528,322,404,437,361,288,,1
559,594,537,337,412,447,372,294,,1
566,601,547,350,422,454,381,299,,1
572,607,556,364,429,461,387,304,,1
578,615,564,376,435,466,394,309,,1
584,621,571,384,440,469,397,312,,1
589,625,576,389,441,473,400,314,,1
592,628,581,394,445,475,404,317,,1
597,632,587,402,448,479,407,320,,1
601,637,591,407,450,480,411,325,,1
605,638,594,410,452,481,411,325,,1
604,639,594,413,453,481,413,327,,1
608,642,599,420,458,486,419,332,,1
612,645,605,428,461,489,421,334,,1
615,647,608,437,463,492,424,337,,1
618,649,611,442,466,494,426,339,,1
623,650,616,447,467,496,429,342,,1
624,652,619,452,470,499,430,343,,1
626,653,622,457,473,498,432,345,,1
628,654,626,460,474,500,434,347,,1
630,655,627,465,475,503,436,349,,1
631,654,629,467,477,503,436,349,,1
629,654,628,471,477,505,435,348,,1
630,655,629,472,479,506,436,349,,1
631,655,630,474,479,506,437,350,,1
630,655,630,475,478,506,436,348,,1
628,655,630,476,479,507,436,347,,1
628,655,630,477,479,508,438,348,,1
629,654,631,479,480,509,438,347,,1
629,655,631,479,480,509,438,347,,1
631,655,632,482,481,512,439,351,,1
633,655,634,484,482,512,440,353,,1
636,656,637,488,483,514,442,354,,1
635,657,637,491,485,516,443,355,,1
637,656,639,493,486,516,445,356,,1
638,657,641,496,487,516,445,357,,1
638,657,640,497,487,518,445,356,,1
636,658,641,499,487,517,444,356,,1
638,658,643,502,489,517,446,358,,1
638,658,642,502,489,517,445,357,,1
638,658,642,504,489,517,446,358,,1
639,658,643,506,490,517,446,358,,1
637,657,643,507,491,517,446,357,,1
637,658,643,508,491,515,446,358,,1
637,658,642,508,492,514,445,357,,1
635,657,642,508,492,515,445,358,,1
636,657,642,507,492,515,445,357,,1
635,657,642,508,491,514,444,356,,1
635,657,641,506,491,514,444,356,,1
634,657,641,506,492,515,444,357,,1
636,657,642,508,492,516,446,359,,1
636,657,641,509,493,517,445,358,,1
634,657,641,511,494,518,446,358,,1
633,656,640,515,495,522,449,361,,1
634,657,642,520,497,525,452,363,,1
636,656,643,522,498,524,452,362,,1
635,657,643,522,499,523,451,361,,1
634,657,643,522,499,523,451,362,,1
635,657,644,523,500,522,451,363,,1
636,657,644,523,500,521,450,363,,1
636,657,644,523,500,520,449,362,,1
636,657,644,521,499,518,447,359,,1
633,657,642,518,498,518,446,360,,1
633,655,642,520,499,521,450,362,,1
634,657,643,524,501,524,453,367,,1
639,658,648,530,505,527,458,373,,1
643,658,650,536,509,529,458,374,,1
641,659,649,537,508,529,460,375,,1
644,660,650,539,510,532,462,378,,1
646,659,652,541,511,533,462,376,,1
645,659,651,540,510,532,461,375,,1
643,658,650,540,510,534,460,374,,1
639,657,648,539,509,539,461,371,,1
638,658,648,544,511,546,464,372,,1
635,657,647,546,513,547,464,370,,1
632,656,644,539,507,539,456,363,,1
627,654,635,518,492,514,436,357,,1
621,650,622,491,482,501,425,350,,1
612,645,609,469,476,501,426,350,,1
613,645,612,478,484,515,441,359,,1
624,653,629,510,497,528,454,371,,1
633,655,641,534,507,541,464,379,,1
639,657,649,549,515,552,473,390,,1
649,660,654,565,523,560,480,400,,1
652,661,656,577,529,566,486,408,,1
655,661,658,583,532,569,487,407,,1
654,662,657,586,533,571,488,409,,1
655,662,659,590,536,572,490,410,,1
654,663,659,592,536,573,490,410,,1
654,663,659,594,537,574,492,410,,1
655,663,659,594,537,574,491,409,,1
654,663,659,595,537,574,491,409,,1
655,662,659,596,537,574,491,407,,1
655,662,659,596,537,573,490,406,,1
655,662,660,597,537,573,490,406,,1
654,663,659,597,537,572,488,404,,1
654,662,659,595,536,572,488,404,,1
654,663,659,597,535,571,489,402,,1
654,663,659,597,536,570,489,406,,1
656,664,661,600,538,568,491,410,,1
656,664,660,603,537,568,490,410,,1
656,663,661,605,538,567,489,409,,1
656,662,661,605,538,567,487,407,,1
656,663,662,604,538,567,488,407,,1
656,663,661,605,539,569,488,405,,1
655,662,660,604,537,566,486,404,,0
654,663,660,604,537,565,486,404,,0
654,662,659,603,536,562,485,404,,0
655,662,661,603,537,560,484,405,,0
655,662,660,602,535,554,478,399,,0
654,662,658,590,519,521,441,378,,0
642,658,646,527,465,463,386,364,,0
645,659,643,439,443,442,368,370,,0
637,658,616,377,407,413,343,349,,0
603,648,576,336,379,390,324,331,,0
586,643,559,317,366,379,315,325,,0
584,643,556,312,359,372,310,323,,0
585,645,558,310,353,368,307,322,,0
587,647,561,309,350,366,303,322,,0
587,647,563,308,346,364,301,322,,0
589,649,566,308,346,362,299,323,,0
589,649,567,308,344,360,298,323,,0
591,650,567,308,342,359,297,322,,0
592,651,569,308,341,357,295,323,,0
593,651,571,308,340,356,294,323,,0
593,650,571,309,339,355,293,323,,0
592,651,571,309,338,354,292,322,,0
593,651,572,308,338,354,292,322,,0
593,650,571,308,336,353,291,322,,0
592,651,571,307,336,352,290,322,,0
590,651,568,305,336,352,290,320,,0
586,648,564,304,335,352,290,320,,0
585,646,562,303,335,352,289,320,,0
583,646,561,302,334,351,289,320,,0
583,646,561,301,335,350,288,319,,0
582,646,561,302,334,349,288,319,,0
583,647,563,302,333,349,286,317,,0
584,648,563,302,332,348,287,318,,0
584,649,564,301,332,349,286,316,,0
584,648,563,301,332,348,286,316,,0
583,646,562,301,331,347,285,316,,0
583,646,563,300,331,346,284,316,,0
583,647,564,300,330,346,284,315,,0
584,647,563,300,329,345,283,315,,0
584,647,564,300,330,345,283,315,,0
